"type","voter-hash","vote","voting-stake"
"DRK","85cf550b3c0cb19b134021b1cf81b086bdfc10bed9bdd00be5cc6d18","Yes",19627491850
"DRK","7fb353bd8fad7aa1ca5321cc8d1992e0c2819ac8f513494d3d8d1ae8","Yes",11508574644
"DRK","7b47e6a1de9ec2d613a1eb25f2e4e17050940a73ce1144dbaa975b4e","Yes",12244430939
"DRK","73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597","Yes",2629209992314
"DRK","724ad2b3fe4e7b504d51848261a0e54081e492194d42cf6aef02d290","Abstain",171565522660
"DRK","720d9dc96aae50a558290b1a8216e3a227d619f8c23f6609aa1b0fab","Abstain",13279361617
"DRK","70687a06149aafc3c89492b06e743a10a051327371d14f8f95e3c605","Yes",156512495043
"DRK","6f1257494f7fa41389aab2ad7068a1092ce068e2804ecb4219fbbb2a","Yes",2450098408818
"DRK","6c8a0c80777f9e4dc043dabc48e8391c7821a5b42c850be268cf1a51","Abstain",1238187654174
"DRK","6c50e19fbaa47dd7a226a15d46313b2b088045b1fe2169f4015d7d08","Abstain",2760401520
"DRK","6a35528b0df89909e8ab137517a0aec55e35351c03491285231a7878","Yes",5216220292
"DRK","675996a2fabb70e27127340f31ecff7d377812a995198b140321c691","Abstain",20654291473
"DRK","6591505c0bd0482dacc163172b733db55be091b0d9854fbbff1d2337","Abstain",248813195459
"DRK","5f0fd8cb95ac1f0eb2d86ed3f8e6437a1ca30b15cd649d2ab1f1e925","Yes",6003397156
"DRK","5ddac009db8fb9f2ee4fd6352e24ee245d653cd5079524a66b81c1ce","Yes",79468530424
"DRK","5a9828fc7753246c76eadb9b2fe21b2fd5636c04afc179efcbebbeb8","Yes",2323536384853
"DRK","59d018364aebf5ddff693741df1679a47cd33ce8f26eae3be8d68d14","Yes",28504072751
"DRK","58ef68bf4f9140d6e67e3ea49e466e3896e0009475c7ccb986258736","Yes",10660128795211
"DRK","587557751cb28fcdd9842f42b2b711f9147c540a32632534db7ce22e","Yes",306449535992
"DRK","57838a1e44b12af4b33083f155c8d61cec93afb1827eb66ea159020c","Yes",15521398735026
"DRK","53f6a8fad05efc1111cca4dcb96ce891dbfa52459f02efdba117bdb4","Yes",2656034996544
"DRK","53a708587e06c659740deec2e8009936c45ac38131cfa7c50f1a8f08","Yes",39096353396
"DRK","529cd2db85928195b06a99c804a3a1d9d4f20be6be93d29e2e2857a2","Yes",509961894
"DRK","4e1d2a282c1e434ff390b3dfa3b221bf4f5bd3d43b9eb31ee890fc0f","No",108606441117
"DRK","49b1f1c03818148586e26ab2416bee6374543964d908a46d782c9661","Yes",5132328738
"DRK","486aac40d5d3ca394f9d54323f983ae16ee674f655922c4eb889e659","Yes",427801012688
"DRK","44270cf214e6f56c590b21a216758a8b985841411126deb9728f0107","Yes",3591299199
"DRK","4281249b0696b2e347ae7cc1757d38e81fd5c7aa763903225b40e7c1","Yes",24020878321
"DRK","426d5a97aee15433731560fd5027178f693d2261c24d7c52123f964b","Abstain",267899662708
"DRK","3e34d73f3a117e6d512a5086247de2a96553da255acc0b541ab9691e","Yes",2332503450176
